run_id	run_binary	omp	taskset	routine	key	size	iters	subject_ns	migrated_ns
parallel-blas-omp4	par_	4	0-3	eynrm2	-	2048	200	7375.9	15596.5
parallel-blas-omp4	par_	4	0-3	eynrm2	-	4096	200	14940.4	31152.6
parallel-blas-omp4	par_	4	0-3	eynrm2	-	16384	200	22176.7	124612.4
parallel-blas-omp4	par_	4	0-3	eynrm2	-	65536	200	90461.2	506378.6
epopenblas-omp1	ep_	1	0	etpsv	UNN	128	200	19547.2	19505.7
epopenblas-omp1	ep_	1	0	etpsv	UNN	256	200	75163.1	75267.0
epopenblas-omp1	ep_	1	0	etpsv	UNN	512	200	295718.5	296554.9
epopenblas-omp1	ep_	1	0	etpsv	UNN	1024	200	1212789.1	1213507.6
epopenblas-omp1	ep_	1	0	etpsv	UNN/x2	128	200	21983.2	21937.4
epopenblas-omp1	ep_	1	0	etpsv	UNN/x2	256	200	85285.8	87368.8
epopenblas-omp1	ep_	1	0	etpsv	UNN/x2	512	200	340449.5	338910.7
epopenblas-omp1	ep_	1	0	etpsv	UNN/x2	1024	200	1383872.3	1419298.1
epopenblas-omp1	ep_	1	0	etpsv	UNN/x-1	128	200	21985.5	21950.0
epopenblas-omp1	ep_	1	0	etpsv	UNN/x-1	256	200	124086.3	87730.7
epopenblas-omp1	ep_	1	0	etpsv	UNN/x-1	512	200	336927.6	336201.8
epopenblas-omp1	ep_	1	0	etpsv	UNN/x-1	1024	200	1380998.8	1361228.6
epopenblas-omp1	ep_	1	0	etpsv	UNU	128	200	18980.1	19119.7
epopenblas-omp1	ep_	1	0	etpsv	UNU	256	200	74123.2	74469.4
epopenblas-omp1	ep_	1	0	etpsv	UNU	512	200	292377.9	293525.2
epopenblas-omp1	ep_	1	0	etpsv	UNU	1024	200	1211861.9	1196468.9
epopenblas-omp1	ep_	1	0	etpsv	UNU/x2	128	200	21708.4	21707.2
epopenblas-omp1	ep_	1	0	etpsv	UNU/x2	256	200	84842.8	84653.3
epopenblas-omp1	ep_	1	0	etpsv	UNU/x2	512	200	334594.5	362615.2
epopenblas-omp1	ep_	1	0	etpsv	UNU/x2	1024	200	1355695.7	1375780.3
epopenblas-omp1	ep_	1	0	etpsv	UNU/x-1	128	200	21756.7	21650.2
epopenblas-omp1	ep_	1	0	etpsv	UNU/x-1	256	200	85126.2	84646.1
epopenblas-omp1	ep_	1	0	etpsv	UNU/x-1	512	200	334498.4	334928.8
epopenblas-omp1	ep_	1	0	etpsv	UNU/x-1	1024	200	1360148.5	1354892.3
epopenblas-omp1	ep_	1	0	etpsv	UTN	128	200	10714.2	10767.9
epopenblas-omp1	ep_	1	0	etpsv	UTN	256	200	43161.0	43223.2
epopenblas-omp1	ep_	1	0	etpsv	UTN	512	200	171057.0	171266.7
epopenblas-omp1	ep_	1	0	etpsv	UTN	1024	200	770886.4	733002.0
epopenblas-omp1	ep_	1	0	etpsv	UTN/x2	128	200	11028.8	13430.0
epopenblas-omp1	ep_	1	0	etpsv	UTN/x2	256	200	44053.1	52814.0
epopenblas-omp1	ep_	1	0	etpsv	UTN/x2	512	200	173481.3	207249.9
epopenblas-omp1	ep_	1	0	etpsv	UTN/x2	1024	200	727706.8	864209.8
