run_id	omp	taskset	routine	key	size	iters	subject_ns	migrated_ns
par-omp4	4	0-3	wtrsv	LNU	256	200	158708.5	1107967.6
par-omp4	4	0-3	wtrsv	LNU	512	74	629575.2	4060096.4
par-omp4	4	0-3	wtrsv	LNU/x2	128	200	113532.2	315132.5
par-omp4	4	0-3	wtrsv	LNU/x2	256	200	335048.1	1122371.3
par-omp4	4	0-3	wtrsv	LNU/x2	512	74	1082028.7	4061464.0
par-omp4	4	0-3	wtrsv	LNU/x-1	128	200	114594.1	339457.8
par-omp4	4	0-3	wtrsv	LNU/x-1	256	200	337363.5	1096698.8
par-omp4	4	0-3	wtrsv	LNU/x-1	512	75	1080554.9	4024297.5
par-omp4	4	0-3	wtrsv	LTN	128	200	47030.0	380430.8
par-omp4	4	0-3	wtrsv	LTN	256	200	168037.0	1121959.8
par-omp4	4	0-3	wtrsv	LTN	512	73	619737.3	4147067.5
par-omp4	4	0-3	wtrsv	LTN/x2	128	200	93593.4	356034.4
par-omp4	4	0-3	wtrsv	LTN/x2	256	200	268500.8	1159844.2
par-omp4	4	0-3	wtrsv	LTN/x2	512	75	860318.6	4030275.2
par-omp4	4	0-3	wtrsv	LTN/x-1	128	200	93124.5	350051.6
par-omp4	4	0-3	wtrsv	LTN/x-1	256	200	268286.5	1141522.8
par-omp4	4	0-3	wtrsv	LTN/x-1	512	75	852595.5	4052163.6
par-omp4	4	0-3	wtrsv	LTU	128	200	42233.7	331911.0
par-omp4	4	0-3	wtrsv	LTU	256	200	156969.3	1089952.3
par-omp4	4	0-3	wtrsv	LTU	512	76	602087.1	3982314.8
par-omp4	4	0-3	wtrsv	LTU/x2	128	200	82128.8	311101.1
par-omp4	4	0-3	wtrsv	LTU/x2	256	200	246746.7	1067506.9
par-omp4	4	0-3	wtrsv	LTU/x2	512	75	821487.1	4024197.9
par-omp4	4	0-3	wtrsv	LTU/x-1	128	200	82502.0	310798.4
par-omp4	4	0-3	wtrsv	LTU/x-1	256	200	246426.3	1065947.5
par-omp4	4	0-3	wtrsv	LTU/x-1	512	76	800007.1	3973621.0
par-omp4	4	0-3	wtrsv	LCN	128	200	49843.4	392916.4
par-omp4	4	0-3	wtrsv	LCN	256	200	169734.5	1230451.9
par-omp4	4	0-3	wtrsv	LCN	512	69	629017.5	4372701.1
par-omp4	4	0-3	wtrsv	LCN/x2	128	200	99136.0	374609.9
par-omp4	4	0-3	wtrsv	LCN/x2	256	200	298169.9	1214481.3
par-omp4	4	0-3	wtrsv	LCN/x2	512	70	995980.2	4311372.4
par-omp4	4	0-3	wtrsv	LCN/x-1	128	200	99023.1	361662.3
par-omp4	4	0-3	wtrsv	LCN/x-1	256	200	300658.0	1193599.0
par-omp4	4	0-3	wtrsv	LCN/x-1	512	70	987066.4	4290949.2
par-omp4	4	0-3	wtrsv	LCU	128	200	43177.3	344360.8
par-omp4	4	0-3	wtrsv	LCU	256	200	159043.3	1149589.1
par-omp4	4	0-3	wtrsv	LCU	512	71	613460.6	4238493.0
par-omp4	4	0-3	wtrsv	LCU/x2	128	200	88412.3	327034.8
par-omp4	4	0-3	wtrsv	LCU/x2	256	200	276715.0	1128270.9
par-omp4	4	0-3	wtrsv	LCU/x2	512	70	962094.3	4334156.7
par-omp4	4	0-3	wtrsv	LCU/x-1	128	200	88325.7	331930.9
par-omp4	4	0-3	wtrsv	LCU/x-1	256	200	280007.4	1127375.4
par-omp4	4	0-3	wtrsv	LCU/x-1	512	70	935164.5	4300043.2
par-omp1	1	0	mtrsv	UNN	128	200	14343.2	154568.7
par-omp1	1	0	mtrsv	UNN	256	200	56896.7	513836.8
par-omp1	1	0	mtrsv	UNN	512	159	225866.3	1886989.1
par-omp1	1	0	mtrsv	UNN	1024	43	912295.5	7049771.2
par-omp1	1	0	mtrsv	UNN/x2	128	200	40003.2	154497.4
par-omp1	1	0	mtrsv	UNN/x2	256	200	118406.4	511156.3
par-omp1	1	0	mtrsv	UNN/x2	512	160	404659.2	1877788.1
par-omp1	1	0	mtrsv	UNN/x2	1024	43	1454745.2	6988043.1
par-omp1	1	0	mtrsv	UNN/x-1	128	200	40043.1	153950.9
par-omp1	1	0	mtrsv	UNN/x-1	256	200	119941.6	515550.8
par-omp1	1	0	mtrsv	UNN/x-1	512	158	409655.2	1904069.2
par-omp1	1	0	mtrsv	UNN/x-1	1024	44	1453728.1	6956547.3
par-omp1	1	0	mtrsv	UNU	128	200	13150.5	147364.7
par-omp1	1	0	mtrsv	UNU	256	200	51484.8	494389.3
par-omp1	1	0	mtrsv	UNU	512	163	202770.4	1850325.2
par-omp1	1	0	mtrsv	UNU	1024	44	866152.5	6857843.6
par-omp1	1	0	mtrsv	UNU/x2	128	200	37155.7	146847.7
par-omp1	1	0	mtrsv	UNU/x2	256	200	111572.6	491850.0
par-omp1	1	0	mtrsv	UNU/x2	512	159	386408.6	1889647.5
par-omp1	1	0	mtrsv	UNU/x2	1024	44	1407159.7	6829435.5
par-omp1	1	0	mtrsv	UNU/x-1	128	200	37694.1	148371.2
par-omp1	1	0	mtrsv	UNU/x-1	256	200	113159.0	496613.6
par-omp1	1	0	mtrsv	UNU/x-1	512	162	391978.7	1852209.8
par-omp1	1	0	mtrsv	UNU/x-1	1024	44	1393698.9	6864880.1
par-omp1	1	0	mtrsv	UTN	128	200	21380.6	162967.1
par-omp1	1	0	mtrsv	UTN	256	200	80251.9	527222.6
par-omp1	1	0	mtrsv	UTN	512	160	307544.3	1881892.9
par-omp1	1	0	mtrsv	UTN	1024	43	1247089.8	7017386.8
par-omp1	1	0	mtrsv	UTN/x2	128	200	59485.6	162720.4
par-omp1	1	0	mtrsv	UTN/x2	256	200	150289.8	529022.5
par-omp1	1	0	mtrsv	UTN/x2	512	160	424529.5	1882677.3
par-omp1	1	0	mtrsv	UTN/x2	1024	44	1287777.9	6962655.8
par-omp1	1	0	mtrsv	UTN/x-1	128	200	59586.9	161293.3
par-omp1	1	0	mtrsv	UTN/x-1	256	200	146119.8	517512.8
par-omp1	1	0	mtrsv	UTN/x-1	512	161	416101.0	1863760.9
par-omp1	1	0	mtrsv	UTN/x-1	1024	43	1303918.4	7006204.5
par-omp1	1	0	mtrsv	UTU	128	200	20555.4	151024.6
par-omp1	1	0	mtrsv	UTU	256	200	78723.4	503778.1
par-omp1	1	0	mtrsv	UTU	512	164	305381.0	1834824.3
par-omp1	1	0	mtrsv	UTU	1024	44	1264751.8	6885819.3
par-omp1	1	0	mtrsv	UTU/x2	128	200	54333.4	151183.0
par-omp1	1	0	mtrsv	UTU/x2	256	200	136981.5	503160.1
par-omp1	1	0	mtrsv	UTU/x2	512	164	403956.0	1830639.7
par-omp1	1	0	mtrsv	UTU/x2	1024	44	1221360.2	6856834.7
par-omp1	1	0	mtrsv	UTU/x-1	128	200	53432.4	151469.5
par-omp1	1	0	mtrsv	UTU/x-1	256	200	134349.9	499180.8
par-omp1	1	0	mtrsv	UTU/x-1	512	166	383683.3	1811515.7
par-omp1	1	0	mtrsv	UTU/x-1	1024	44	1203406.6	6864752.4
par-omp1	1	0	mtrsv	LNN	128	200	13577.6	149791.6
par-omp1	1	0	mtrsv	LNN	256	200	53415.9	511574.9
par-omp1	1	0	mtrsv	LNN	512	164	205055.5	1834974.6
par-omp1	1	0	mtrsv	LNN	1024	44	886094.6	6841739.3
par-omp1	1	0	mtrsv	LNN/x2	128	200	36588.8	150327.6
par-omp1	1	0	mtrsv	LNN/x2	256	200	116618.0	516463.7
par-omp1	1	0	mtrsv	LNN/x2	512	163	382522.7	1847754.3
par-omp1	1	0	mtrsv	LNN/x2	1024	44	1405951.0	6896914.1
par-omp1	1	0	mtrsv	LNN/x-1	128	200	36710.1	149280.8
par-omp1	1	0	mtrsv	LNN/x-1	256	200	114919.4	516149.2
par-omp1	1	0	mtrsv	LNN/x-1	512	163	381947.8	1845618.7
par-omp1	1	0	mtrsv	LNN/x-1	1024	44	1419298.8	6967517.1
par-omp1	1	0	mtrsv	LNU	128	200	12902.0	144856.2
par-omp1	1	0	mtrsv	LNU	256	200	56310.2	495518.4
par-omp1	1	0	mtrsv	LNU	512	169	202756.7	1776303.0
par-omp1	1	0	mtrsv	LNU	1024	45	873703.4	6732261.6
par-omp1	1	0	mtrsv	LNU/x2	128	200	34908.1	150472.8
par-omp1	1	0	mtrsv	LNU/x2	256	200	108722.9	492583.8
par-omp1	1	0	mtrsv	LNU/x2	512	167	372703.1	1803701.9
par-omp1	1	0	mtrsv	LNU/x2	1024	44	1414648.9	6889895.2
par-omp1	1	0	mtrsv	LNU/x-1	128	200	34932.5	147485.1
par-omp1	1	0	mtrsv	LNU/x-1	256	200	109165.4	498625.6
par-omp1	1	0	mtrsv	LNU/x-1	512	167	366275.5	1803392.1
par-omp1	1	0	mtrsv	LNU/x-1	1024	44	1433927.2	6964388.3
par-omp1	1	0	mtrsv	LTN	128	200	22978.5	157227.8
par-omp1	1	0	mtrsv	LTN	256	200	82453.0	535463.3
par-omp1	1	0	mtrsv	LTN	512	161	314162.1	1866371.9
par-omp1	1	0	mtrsv	LTN	1024	42	1319388.0	7278761.2
par-omp1	1	0	mtrsv	LTN/x2	128	200	24624.0	157322.6
par-omp1	1	0	mtrsv	LTN/x2	256	200	68262.9	530911.7
par-omp1	1	0	mtrsv	LTN/x2	512	162	216971.4	1860648.8
par-omp1	1	0	mtrsv	LTN/x2	1024	43	904526.2	7084354.7
par-omp1	1	0	mtrsv	LTN/x-1	128	200	25744.2	160672.3
par-omp1	1	0	mtrsv	LTN/x-1	256	200	69736.6	534861.2
par-omp1	1	0	mtrsv	LTN/x-1	512	162	216969.2	1861558.4
par-omp1	1	0	mtrsv	LTN/x-1	1024	43	889405.3	7062733.2
par-omp1	1	0	mtrsv	LTU	128	200	21621.6	150847.7
par-omp1	1	0	mtrsv	LTU	256	200	80819.6	503611.8
par-omp1	1	0	mtrsv	LTU	512	166	310090.1	1810362.4
par-omp1	1	0	mtrsv	LTU	1024	43	1342755.9	7002751.1
par-omp1	1	0	mtrsv	LTU/x2	128	200	22127.6	150483.4
par-omp1	1	0	mtrsv	LTU/x2	256	200	62929.5	502871.6
par-omp1	1	0	mtrsv	LTU/x2	512	166	209095.6	1810954.8
par-omp1	1	0	mtrsv	LTU/x2	1024	43	888608.0	7062316.1
par-omp1	1	0	mtrsv	LTU/x-1	128	200	22436.2	154775.9
par-omp1	1	0	mtrsv	LTU/x-1	256	200	64237.4	510575.2
par-omp1	1	0	mtrsv	LTU/x-1	512	166	208790.7	1809252.7
par-omp1	1	0	mtrsv	LTU/x-1	1024	44	858457.9	6949928.2
par-omp4	4	0-3	mtrsv	UNN	128	200	14481.6	152458.8
par-omp4	4	0-3	mtrsv	UNN	256	200	55632.0	516980.2
par-omp4	4	0-3	mtrsv	UNN	512	159	211135.5	1895084.9
par-omp4	4	0-3	mtrsv	UNN	1024	43	976481.1	7053367.7
par-omp4	4	0-3	mtrsv	UNN/x2	128	200	39151.3	154744.7
par-omp4	4	0-3	mtrsv	UNN/x2	256	200	119552.7	514101.6
par-omp4	4	0-3	mtrsv	UNN/x2	512	160	405542.3	1884139.4
par-omp4	4	0-3	mtrsv	UNN/x2	1024	43	1419277.6	7042630.5
par-omp4	4	0-3	mtrsv	UNN/x-1	128	200	40057.1	156179.6
par-omp4	4	0-3	mtrsv	UNN/x-1	256	200	119977.5	515198.1
par-omp4	4	0-3	mtrsv	UNN/x-1	512	158	412560.7	1903493.3
par-omp4	4	0-3	mtrsv	UNN/x-1	1024	44	1423727.6	6953729.3
par-omp4	4	0-3	mtrsv	UNU	128	200	13219.3	147395.0
par-omp4	4	0-3	mtrsv	UNU	256	200	51634.5	497022.0
par-omp4	4	0-3	mtrsv	UNU	512	164	202488.8	1837124.7
par-omp4	4	0-3	mtrsv	UNU	1024	44	868679.7	6920102.2
par-omp4	4	0-3	mtrsv	UNU/x2	128	200	37161.8	146828.9
par-omp4	4	0-3	mtrsv	UNU/x2	256	200	112961.1	497030.9
par-omp4	4	0-3	mtrsv	UNU/x2	512	164	386991.9	1834624.2
par-omp4	4	0-3	mtrsv	UNU/x2	1024	44	1382314.4	6859204.0
par-omp4	4	0-3	mtrsv	UNU/x-1	128	200	37943.1	148257.6
par-omp4	4	0-3	mtrsv	UNU/x-1	256	200	113047.2	498505.6
par-omp4	4	0-3	mtrsv	UNU/x-1	512	163	392113.1	1846933.8
par-omp4	4	0-3	mtrsv	UNU/x-1	1024	44	1396381.9	6852596.6
par-omp4	4	0-3	mtrsv	UTN	128	200	21449.2	162228.8
par-omp4	4	0-3	mtrsv	UTN	256	200	80010.3	526570.0
par-omp4	4	0-3	mtrsv	UTN	512	160	306833.2	1877496.6
par-omp4	4	0-3	mtrsv	UTN	1024	43	1253344.5	6995954.7
par-omp4	4	0-3	mtrsv	UTN/x2	128	200	59532.2	160659.7
par-omp4	4	0-3	mtrsv	UTN/x2	256	200	149539.1	526374.3
par-omp4	4	0-3	mtrsv	UTN/x2	512	160	423651.2	1876568.0
par-omp4	4	0-3	mtrsv	UTN/x2	1024	44	1272015.9	6915558.8
par-omp4	4	0-3	mtrsv	UTN/x-1	128	200	60382.5	158890.9
par-omp4	4	0-3	mtrsv	UTN/x-1	256	200	144430.9	515160.7
par-omp4	4	0-3	mtrsv	UTN/x-1	512	162	412919.0	1860321.0
par-omp4	4	0-3	mtrsv	UTN/x-1	1024	44	1296615.9	6965968.5
par-omp4	4	0-3	mtrsv	UTU	128	200	20569.3	150975.2
par-omp4	4	0-3	mtrsv	UTU	256	200	81902.7	509275.5
par-omp4	4	0-3	mtrsv	UTU	512	164	306134.1	1838601.5
par-omp4	4	0-3	mtrsv	UTU	1024	44	1246597.7	6877284.0
par-omp4	4	0-3	mtrsv	UTU/x2	128	200	54715.4	151146.9
par-omp4	4	0-3	mtrsv	UTU/x2	256	200	136914.1	502379.6
par-omp4	4	0-3	mtrsv	UTU/x2	512	165	393087.9	1826653.2
par-omp4	4	0-3	mtrsv	UTU/x2	1024	44	1202184.5	6832548.5
par-omp4	4	0-3	mtrsv	UTU/x-1	128	200	52865.0	149279.1
par-omp4	4	0-3	mtrsv	UTU/x-1	256	200	132994.2	500672.5
par-omp4	4	0-3	mtrsv	UTU/x-1	512	166	382147.8	1811807.3
par-omp4	4	0-3	mtrsv	UTU/x-1	1024	44	1200853.0	6843057.3
par-omp4	4	0-3	mtrsv	LNN	128	200	13521.0	149667.0
par-omp4	4	0-3	mtrsv	LNN	256	200	54156.1	509359.3
par-omp4	4	0-3	mtrsv	LNN	512	166	203584.0	1812285.9
par-omp4	4	0-3	mtrsv	LNN	1024	44	882145.9	6817658.3
par-omp4	4	0-3	mtrsv	LNN/x2	128	200	36699.4	151394.2
par-omp4	4	0-3	mtrsv	LNN/x2	256	200	116551.6	511699.5
par-omp4	4	0-3	mtrsv	LNN/x2	512	164	380998.7	1838502.1
par-omp4	4	0-3	mtrsv	LNN/x2	1024	44	1402213.1	6904385.1
par-omp4	4	0-3	mtrsv	LNN/x-1	128	200	36651.8	149422.0
par-omp4	4	0-3	mtrsv	LNN/x-1	256	200	115031.1	511593.3
par-omp4	4	0-3	mtrsv	LNN/x-1	512	164	379912.7	1829927.5
par-omp4	4	0-3	mtrsv	LNN/x-1	1024	44	1427467.3	6962791.8
par-omp4	4	0-3	mtrsv	LNU	128	200	12870.7	144215.8
par-omp4	4	0-3	mtrsv	LNU	256	200	52239.5	491363.3
par-omp4	4	0-3	mtrsv	LNU	512	169	202225.3	1775459.8
par-omp4	4	0-3	mtrsv	LNU	1024	45	874834.1	6774717.5
par-omp4	4	0-3	mtrsv	LNU/x2	128	200	34889.7	144764.9
par-omp4	4	0-3	mtrsv	LNU/x2	256	200	107869.8	492990.0
par-omp4	4	0-3	mtrsv	LNU/x2	512	167	368053.5	1799439.0
par-omp4	4	0-3	mtrsv	LNU/x2	1024	45	1384155.2	6816113.0
par-omp4	4	0-3	mtrsv	LNU/x-1	128	200	34915.1	144843.0
par-omp4	4	0-3	mtrsv	LNU/x-1	256	200	108093.7	492346.9
par-omp4	4	0-3	mtrsv	LNU/x-1	512	168	364935.5	1789702.0
par-omp4	4	0-3	mtrsv	LNU/x-1	1024	44	1396524.7	6833179.5
par-omp4	4	0-3	mtrsv	LTN	128	200	22800.9	157246.2
par-omp4	4	0-3	mtrsv	LTN	256	200	82522.0	530743.2
par-omp4	4	0-3	mtrsv	LTN	512	162	312539.6	1861480.3
par-omp4	4	0-3	mtrsv	LTN	1024	42	1309188.3	7151253.4
par-omp4	4	0-3	mtrsv	LTN/x2	128	200	24577.4	156600.9
par-omp4	4	0-3	mtrsv	LTN/x2	256	200	67171.3	527403.3
par-omp4	4	0-3	mtrsv	LTN/x2	512	162	214095.6	1858451.6
par-omp4	4	0-3	mtrsv	LTN/x2	1024	43	886776.3	7044017.6
par-omp4	4	0-3	mtrsv	LTN/x-1	128	200	25559.5	158953.3
par-omp4	4	0-3	mtrsv	LTN/x-1	256	200	67340.7	532976.4
par-omp4	4	0-3	mtrsv	LTN/x-1	512	161	214196.3	1865245.1
par-omp4	4	0-3	mtrsv	LTN/x-1	1024	43	873091.3	7052489.3
par-omp4	4	0-3	mtrsv	LTU	128	200	21669.4	150894.8
par-omp4	4	0-3	mtrsv	LTU	256	200	80818.3	503047.5
par-omp4	4	0-3	mtrsv	LTU	512	166	309994.5	1812661.3
par-omp4	4	0-3	mtrsv	LTU	1024	43	1276575.7	7065978.5
par-omp4	4	0-3	mtrsv	LTU/x2	128	200	22176.8	150148.6
par-omp4	4	0-3	mtrsv	LTU/x2	256	200	62566.7	500035.8
par-omp4	4	0-3	mtrsv	LTU/x2	512	166	210317.5	1810018.7
par-omp4	4	0-3	mtrsv	LTU/x2	1024	43	946394.7	6986378.0
par-omp4	4	0-3	mtrsv	LTU/x-1	128	200	22789.4	152436.1
par-omp4	4	0-3	mtrsv	LTU/x-1	256	200	63236.5	509351.7
par-omp4	4	0-3	mtrsv	LTU/x-1	512	167	210578.7	1804953.1
par-omp4	4	0-3	mtrsv	LTU/x-1	1024	43	873580.0	6983443.0
par-omp1	1	0	wtrsv	UNN	128	200	47994.3	342015.4
par-omp1	1	0	wtrsv	UNN	256	200	175247.9	1167037.6
par-omp1	1	0	wtrsv	UNN	512	74	647253.4	4082673.4
par-omp1	1	0	wtrsv	UNN/x2	128	200	123420.7	364334.8
par-omp1	1	0	wtrsv	UNN/x2	256	200	349145.3	1195064.9
par-omp1	1	0	wtrsv	UNN/x2	512	74	1141169.6	4089000.0
par-omp1	1	0	wtrsv	UNN/x-1	128	200	122472.5	347410.5
par-omp1	1	0	wtrsv	UNN/x-1	256	200	349607.8	1178300.0
par-omp1	1	0	wtrsv	UNN/x-1	512	73	1126761.4	4119384.8
par-omp1	1	0	wtrsv	UNU	128	200	42109.3	307317.3
par-omp1	1	0	wtrsv	UNU	256	200	163240.4	1061331.9
par-omp1	1	0	wtrsv	UNU	512	77	633328.9	3927575.7
par-omp1	1	0	wtrsv	UNU/x2	128	200	108435.6	310232.2
par-omp1	1	0	wtrsv	UNU/x2	256	200	316505.2	1068130.0
par-omp1	1	0	wtrsv	UNU/x2	512	75	1060263.9	4004982.7
par-omp1	1	0	wtrsv	UNU/x-1	128	200	108643.3	305220.2
par-omp1	1	0	wtrsv	UNU/x-1	256	200	313089.2	1069074.9
par-omp1	1	0	wtrsv	UNU/x-1	512	76	1072337.0	3974537.6
par-omp1	1	0	wtrsv	UTN	128	200	47801.4	362584.5
par-omp1	1	0	wtrsv	UTN	256	200	165770.9	1168565.6
par-omp1	1	0	wtrsv	UTN	512	73	624932.9	4109853.3
par-omp1	1	0	wtrsv	UTN/x2	128	200	125899.3	349854.0
par-omp1	1	0	wtrsv	UTN/x2	256	200	362159.3	1194971.9
par-omp1	1	0	wtrsv	UTN/x2	512	72	1054174.9	4201099.9
par-omp1	1	0	wtrsv	UTN/x-1	128	200	125912.7	350377.2
par-omp1	1	0	wtrsv	UTN/x-1	256	200	364247.3	1196520.4
par-omp1	1	0	wtrsv	UTN/x-1	512	72	1031116.1	4170003.0
par-omp1	1	0	wtrsv	UTU	128	200	43450.0	328276.1
par-omp1	1	0	wtrsv	UTU	256	200	159190.4	1088934.5
par-omp1	1	0	wtrsv	UTU	512	77	619221.2	3943934.7
par-omp1	1	0	wtrsv	UTU/x2	128	200	117050.4	319117.8
par-omp1	1	0	wtrsv	UTU/x2	256	200	331538.7	1114025.1
par-omp1	1	0	wtrsv	UTU/x2	512	76	968539.4	3982847.1
par-omp1	1	0	wtrsv	UTU/x-1	128	200	118543.1	333736.5
par-omp1	1	0	wtrsv	UTU/x-1	256	200	328341.7	1086854.1
par-omp1	1	0	wtrsv	UTU/x-1	512	78	978367.2	3890038.7
par-omp1	1	0	wtrsv	UCN	128	200	49457.2	389040.5
par-omp1	1	0	wtrsv	UCN	256	200	171416.2	1218644.0
par-omp1	1	0	wtrsv	UCN	512	70	640279.8	4298287.7
par-omp1	1	0	wtrsv	UCN/x2	128	200	136949.8	364737.3
par-omp1	1	0	wtrsv	UCN/x2	256	200	396053.2	1219454.3
par-omp1	1	0	wtrsv	UCN/x2	512	67	1278539.9	4507884.7
par-omp1	1	0	wtrsv	UCN/x-1	128	200	141493.0	385970.6
par-omp1	1	0	wtrsv	UCN/x-1	256	200	393972.9	1227488.2
par-omp1	1	0	wtrsv	UCN/x-1	512	69	1113758.7	4416071.7
par-omp1	1	0	wtrsv	UCU	128	200	46122.3	370275.2
par-omp1	1	0	wtrsv	UCU	256	200	161985.6	1169599.6
par-omp1	1	0	wtrsv	UCU	512	70	625758.8	4331824.3
par-omp1	1	0	wtrsv	UCU/x2	128	200	128865.4	345215.8
par-omp1	1	0	wtrsv	UCU/x2	256	200	367735.3	1145588.8
par-omp1	1	0	wtrsv	UCU/x2	512	72	1050858.7	4184638.5
par-omp1	1	0	wtrsv	UCU/x-1	128	200	128437.7	362066.2
par-omp1	1	0	wtrsv	UCU/x-1	256	200	375374.4	1200961.2
par-omp1	1	0	wtrsv	UCU/x-1	512	71	1052810.7	4275204.1
par-omp1	1	0	wtrsv	LNN	128	200	48359.8	362472.1
par-omp1	1	0	wtrsv	LNN	256	200	171456.4	1186934.2
par-omp1	1	0	wtrsv	LNN	512	74	649669.4	4088738.3
par-omp1	1	0	wtrsv	LNN/x2	128	200	127644.2	351058.0
par-omp1	1	0	wtrsv	LNN/x2	256	200	362155.2	1197610.0
par-omp1	1	0	wtrsv	LNN/x2	512	74	1182537.0	4100395.3
par-omp1	1	0	wtrsv	LNN/x-1	128	200	133437.4	350426.9
par-omp1	1	0	wtrsv	LNN/x-1	256	200	373386.0	1191697.7
par-omp1	1	0	wtrsv	LNN/x-1	512	70	1161889.4	4331718.7
par-omp1	1	0	wtrsv	LNU	128	200	42493.2	342428.3
par-omp1	1	0	wtrsv	LNU	256	200	163300.7	1114665.5
par-omp1	1	0	wtrsv	LNU	512	76	630497.9	3978466.4
par-omp1	1	0	wtrsv	LNU/x2	128	200	113366.8	341135.6
par-omp1	1	0	wtrsv	LNU/x2	256	200	342895.4	1105564.6
par-omp1	1	0	wtrsv	LNU/x2	512	77	1080835.1	3924131.6
par-omp1	1	0	wtrsv	LNU/x-1	128	200	113525.9	332781.4
par-omp1	1	0	wtrsv	LNU/x-1	256	200	335975.2	1103142.4
par-omp1	1	0	wtrsv	LNU/x-1	512	77	1078594.3	3936376.0
par-omp1	1	0	wtrsv	LTN	128	200	47741.7	368252.4
par-omp1	1	0	wtrsv	LTN	256	200	165909.2	1118194.2
par-omp1	1	0	wtrsv	LTN	512	72	622530.1	4173317.5
par-omp1	1	0	wtrsv	LTN/x2	128	200	93317.7	346058.9
par-omp1	1	0	wtrsv	LTN/x2	256	200	268119.1	1117329.0
par-omp1	1	0	wtrsv	LTN/x2	512	74	867780.9	4052915.5
par-omp1	1	0	wtrsv	LTN/x-1	128	200	93314.2	346800.0
par-omp1	1	0	wtrsv	LTN/x-1	256	200	267648.4	1121477.7
par-omp1	1	0	wtrsv	LTN/x-1	512	74	856331.3	4068347.8
par-omp1	1	0	wtrsv	LTU	128	200	42225.0	320834.0
par-omp1	1	0	wtrsv	LTU	256	200	156802.9	1089822.3
par-omp1	1	0	wtrsv	LTU	512	75	603222.7	4024582.2
par-omp1	1	0	wtrsv	LTU/x2	128	200	82300.1	312160.0
par-omp1	1	0	wtrsv	LTU/x2	256	200	251737.3	1099748.7
par-omp1	1	0	wtrsv	LTU/x2	512	76	825927.4	3979406.2
par-omp1	1	0	wtrsv	LTU/x-1	128	200	82145.0	310965.5
par-omp1	1	0	wtrsv	LTU/x-1	256	200	247381.8	1072876.3
par-omp1	1	0	wtrsv	LTU/x-1	512	77	807680.6	3935763.7
par-omp1	1	0	wtrsv	LCN	128	200	49821.8	391015.8
par-omp1	1	0	wtrsv	LCN	256	200	170202.6	1180259.5
par-omp1	1	0	wtrsv	LCN	512	69	639028.9	4395763.3
par-omp1	1	0	wtrsv	LCN/x2	128	200	99281.5	362743.4
par-omp1	1	0	wtrsv	LCN/x2	256	200	298129.6	1182353.2
par-omp1	1	0	wtrsv	LCN/x2	512	69	997452.4	4362708.4
par-omp1	1	0	wtrsv	LCN/x-1	128	200	99195.7	362363.9
par-omp1	1	0	wtrsv	LCN/x-1	256	200	297009.9	1185925.7
par-omp1	1	0	wtrsv	LCN/x-1	512	70	984554.2	4309729.8
par-omp1	1	0	wtrsv	LCU	128	200	43274.3	333903.3
par-omp1	1	0	wtrsv	LCU	256	200	159566.7	1133565.5
par-omp1	1	0	wtrsv	LCU	512	72	624278.5	4167439.9
par-omp1	1	0	wtrsv	LCU/x2	128	200	88662.4	331118.8
par-omp1	1	0	wtrsv	LCU/x2	256	200	277936.8	1133099.7
par-omp1	1	0	wtrsv	LCU/x2	512	70	975204.8	4326282.3
par-omp1	1	0	wtrsv	LCU/x-1	128	200	89090.7	336170.8
par-omp1	1	0	wtrsv	LCU/x-1	256	200	281892.1	1151739.0
par-omp1	1	0	wtrsv	LCU/x-1	512	73	949982.3	4161197.7
par-omp4	4	0-3	wtrsv	UNN	128	200	48023.2	342703.8
par-omp4	4	0-3	wtrsv	UNN	256	200	176165.2	1159541.4
par-omp4	4	0-3	wtrsv	UNN	512	75	651076.1	4026030.0
par-omp4	4	0-3	wtrsv	UNN/x2	128	200	122590.0	353058.0
par-omp4	4	0-3	wtrsv	UNN/x2	256	200	346982.6	1161076.2
par-omp4	4	0-3	wtrsv	UNN/x2	512	73	1127887.6	4110027.6
par-omp4	4	0-3	wtrsv	UNN/x-1	128	200	122576.9	347425.9
par-omp4	4	0-3	wtrsv	UNN/x-1	256	200	352561.1	1191934.4
par-omp4	4	0-3	wtrsv	UNN/x-1	512	73	1132426.2	4111405.5
par-omp4	4	0-3	wtrsv	UNU	128	200	41963.4	309193.1
par-omp4	4	0-3	wtrsv	UNU	256	200	160161.9	1073615.7
par-omp4	4	0-3	wtrsv	UNU	512	77	643492.2	3902176.6
par-omp4	4	0-3	wtrsv	UNU/x2	128	200	108522.4	303802.1
par-omp4	4	0-3	wtrsv	UNU/x2	256	200	311410.9	1114084.7
par-omp4	4	0-3	wtrsv	UNU/x2	512	75	1074427.1	4014305.2
par-omp4	4	0-3	wtrsv	UNU/x-1	128	200	108328.9	303670.2
par-omp4	4	0-3	wtrsv	UNU/x-1	256	200	315380.7	1064227.2
par-omp4	4	0-3	wtrsv	UNU/x-1	512	73	1077141.8	4116890.3
par-omp4	4	0-3	wtrsv	UTN	128	200	48555.3	347668.3
par-omp4	4	0-3	wtrsv	UTN	256	200	165005.4	1152645.3
par-omp4	4	0-3	wtrsv	UTN	512	74	625191.0	4063316.8
par-omp4	4	0-3	wtrsv	UTN/x2	128	200	125822.5	348049.7
