run_id	omp	taskset	routine	key	size	iters	subject_ns	migrated_ns
par-omp1	1	0	wtrsv	LTN	256	200	166548.1	1145275.9
par-omp1	1	0	wtrsv	LTN	512	72	625693.1	4198059.0
par-omp1	1	0	wtrsv	LTU	128	200	42444.2	318698.4
par-omp1	1	0	wtrsv	LTU	256	200	158300.7	1094314.2
par-omp1	1	0	wtrsv	LTU	512	77	614524.2	3945599.9
par-omp1	1	0	wtrsv	LCN	128	200	50090.5	389735.4
par-omp1	1	0	wtrsv	LCN	256	200	172440.5	1185346.4
par-omp1	1	0	wtrsv	LCN	512	67	644772.3	4522003.1
par-omp1	1	0	wtrsv	LCU	128	200	44372.6	344527.6
par-omp1	1	0	wtrsv	LCU	256	200	160780.9	1148959.6
par-omp1	1	0	wtrsv	LCU	512	71	611030.5	4245000.6
par-omp4	4	0-3	wtrsv	UNN	128	200	48166.3	356457.8
par-omp4	4	0-3	wtrsv	UNN	256	200	144426.1	1166667.6
par-omp4	4	0-3	wtrsv	UNN	512	75	419809.2	4051287.6
par-omp4	4	0-3	wtrsv	UNU	128	200	45496.7	316415.0
par-omp4	4	0-3	wtrsv	UNU	256	200	134452.1	1076630.4
par-omp4	4	0-3	wtrsv	UNU	512	77	398450.6	3938776.0
par-omp4	4	0-3	wtrsv	UTN	128	200	48388.2	359355.0
par-omp4	4	0-3	wtrsv	UTN	256	200	145593.1	1176060.9
par-omp4	4	0-3	wtrsv	UTN	512	73	394364.6	4125646.9
par-omp4	4	0-3	wtrsv	UTU	128	200	44171.9	331579.3
par-omp4	4	0-3	wtrsv	UTU	256	200	133904.7	1085399.6
par-omp4	4	0-3	wtrsv	UTU	512	76	369115.3	3979620.5
par-omp4	4	0-3	wtrsv	UCN	128	200	50095.2	378590.4
par-omp4	4	0-3	wtrsv	UCN	256	200	160404.6	1235618.3
par-omp4	4	0-3	wtrsv	UCN	512	69	435479.4	4376403.2
par-omp4	4	0-3	wtrsv	UCU	128	200	45542.0	342669.1
par-omp4	4	0-3	wtrsv	UCU	256	200	143289.5	1171730.8
par-omp4	4	0-3	wtrsv	UCU	512	72	416632.8	4208148.7
par-omp4	4	0-3	wtrsv	LNN	128	200	47898.3	354828.9
par-omp4	4	0-3	wtrsv	LNN	256	200	155401.6	1186691.2
par-omp4	4	0-3	wtrsv	LNN	512	70	429925.4	4288654.2
par-omp4	4	0-3	wtrsv	LNU	128	200	40888.6	313565.0
par-omp4	4	0-3	wtrsv	LNU	256	200	137189.7	1101479.9
par-omp4	4	0-3	wtrsv	LNU	512	75	389550.7	4014839.8
par-omp4	4	0-3	wtrsv	LTN	128	200	48137.7	378037.4
par-omp4	4	0-3	wtrsv	LTN	256	200	132246.2	1141088.4
par-omp4	4	0-3	wtrsv	LTN	512	72	372349.7	4197947.9
par-omp4	4	0-3	wtrsv	LTU	128	200	42022.3	354365.0
par-omp4	4	0-3	wtrsv	LTU	256	200	126930.2	1093918.1
par-omp4	4	0-3	wtrsv	LTU	512	76	355182.8	3993490.3
par-omp4	4	0-3	wtrsv	LCN	128	200	48111.7	408164.6
par-omp4	4	0-3	wtrsv	LCN	256	200	136167.4	1202153.1
par-omp4	4	0-3	wtrsv	LCN	512	67	394274.3	4522095.9
par-omp4	4	0-3	wtrsv	LCU	128	200	42998.0	333850.9
par-omp4	4	0-3	wtrsv	LCU	256	200	145870.7	1137033.4
par-omp4	4	0-3	wtrsv	LCU	512	71	365114.5	4233698.3
par-omp1	1	0	mtrsv	UNN	128	200	14879.5	153082.7
par-omp1	1	0	mtrsv	UNN	256	200	56846.1	517163.0
par-omp1	1	0	mtrsv	UNN	512	159	214098.6	1891868.1
par-omp1	1	0	mtrsv	UNN	1024	43	893900.3	7076136.0
par-omp1	1	0	mtrsv	UNU	128	200	13073.1	151395.4
par-omp1	1	0	mtrsv	UNU	256	200	52285.4	494086.8
par-omp1	1	0	mtrsv	UNU	512	164	207803.7	1838663.3
par-omp1	1	0	mtrsv	UNU	1024	44	869054.6	6951771.2
par-omp1	1	0	mtrsv	UTN	128	200	21416.9	164016.4
par-omp1	1	0	mtrsv	UTN	256	200	80128.9	525449.0
par-omp1	1	0	mtrsv	UTN	512	160	309943.1	1880643.0
par-omp1	1	0	mtrsv	UTN	1024	43	1262281.2	7048491.0
par-omp1	1	0	mtrsv	UTU	128	200	20529.4	151015.0
par-omp1	1	0	mtrsv	UTU	256	200	80123.6	509951.2
par-omp1	1	0	mtrsv	UTU	512	163	306112.0	1845623.9
par-omp1	1	0	mtrsv	UTU	1024	43	1271551.1	6985841.4
par-omp1	1	0	mtrsv	LNN	128	200	13589.8	149241.5
par-omp1	1	0	mtrsv	LNN	256	200	58759.1	509819.2
par-omp1	1	0	mtrsv	LNN	512	166	205191.7	1814425.5
par-omp1	1	0	mtrsv	LNN	1024	44	897013.3	6892749.9
par-omp1	1	0	mtrsv	LNU	128	200	12770.8	145318.3
par-omp1	1	0	mtrsv	LNU	256	200	53564.8	491256.4
par-omp1	1	0	mtrsv	LNU	512	168	203658.5	1790535.6
par-omp1	1	0	mtrsv	LNU	1024	44	918692.1	6827466.4
par-omp1	1	0	mtrsv	LTN	128	200	23374.1	157474.9
par-omp1	1	0	mtrsv	LTN	256	200	82713.5	536115.9
par-omp1	1	0	mtrsv	LTN	512	161	314983.3	1863462.5
par-omp1	1	0	mtrsv	LTN	1024	42	1305570.8	7272313.2
par-omp1	1	0	mtrsv	LTU	128	200	21733.7	152089.8
par-omp1	1	0	mtrsv	LTU	256	200	80823.9	503719.1
par-omp1	1	0	mtrsv	LTU	512	165	310588.3	1817747.7
par-omp1	1	0	mtrsv	LTU	1024	43	1288255.3	7102010.0
par-omp4	4	0-3	mtrsv	UNN	128	200	16021.2	152336.0
par-omp4	4	0-3	mtrsv	UNN	256	200	53862.6	515362.2
par-omp4	4	0-3	mtrsv	UNN	512	158	142056.6	1906586.6
par-omp4	4	0-3	mtrsv	UNN	1024	43	449292.8	7037821.2
par-omp4	4	0-3	mtrsv	UNU	128	200	13510.7	149439.4
par-omp4	4	0-3	mtrsv	UNU	256	200	47193.7	494974.7
par-omp4	4	0-3	mtrsv	UNU	512	163	143128.2	1841275.9
par-omp4	4	0-3	mtrsv	UNU	1024	43	457520.9	7068327.0
par-omp4	4	0-3	mtrsv	UTN	128	200	21405.0	162106.6
par-omp4	4	0-3	mtrsv	UTN	256	200	62979.1	528215.3
par-omp4	4	0-3	mtrsv	UTN	512	160	167246.7	1879785.5
par-omp4	4	0-3	mtrsv	UTN	1024	43	477341.1	7079208.6
par-omp4	4	0-3	mtrsv	UTU	128	200	20564.2	151074.8
par-omp4	4	0-3	mtrsv	UTU	256	200	59047.3	503835.7
par-omp4	4	0-3	mtrsv	UTU	512	163	158671.7	1844445.9
par-omp4	4	0-3	mtrsv	UTU	1024	44	431256.6	6935375.8
par-omp4	4	0-3	mtrsv	LNN	128	200	13526.4	149126.9
par-omp4	4	0-3	mtrsv	LNN	256	200	54178.2	519442.8
par-omp4	4	0-3	mtrsv	LNN	512	165	157730.2	1821636.7
par-omp4	4	0-3	mtrsv	LNN	1024	44	481882.4	6889875.5
par-omp4	4	0-3	mtrsv	LNU	128	200	12822.2	144783.9
par-omp4	4	0-3	mtrsv	LNU	256	200	52481.2	492118.5
par-omp4	4	0-3	mtrsv	LNU	512	169	152338.7	1783930.8
par-omp4	4	0-3	mtrsv	LNU	1024	45	470423.2	6800476.1
par-omp4	4	0-3	mtrsv	LTN	128	200	22873.5	159015.3
par-omp4	4	0-3	mtrsv	LTN	256	200	55642.0	532303.4
par-omp4	4	0-3	mtrsv	LTN	512	162	145978.9	1860893.6
par-omp4	4	0-3	mtrsv	LTN	1024	42	479255.5	7146737.4
par-omp4	4	0-3	mtrsv	LTU	128	200	21709.5	150833.9
par-omp4	4	0-3	mtrsv	LTU	256	200	53882.6	508948.8
par-omp4	4	0-3	mtrsv	LTU	512	166	145719.3	1814132.2
par-omp4	4	0-3	mtrsv	LTU	1024	43	463673.9	7039518.7
par-omp1	1	0	wtrsv	UNN	128	200	47697.8	347638.2
par-omp1	1	0	wtrsv	UNN	256	200	191068.8	1248009.7
par-omp1	1	0	wtrsv	UNN	512	75	678630.2	4030383.4
par-omp1	1	0	wtrsv	UNU	128	200	42585.7	312227.3
par-omp1	1	0	wtrsv	UNU	256	200	170191.4	1050661.4
par-omp1	1	0	wtrsv	UNU	512	77	647494.0	3922893.6
par-omp1	1	0	wtrsv	UTN	128	200	47876.6	359094.3
par-omp1	1	0	wtrsv	UTN	256	200	170587.9	1174814.0
par-omp1	1	0	wtrsv	UTN	512	72	630048.8	4185923.3
par-omp1	1	0	wtrsv	UTU	128	200	42466.5	344483.8
par-omp1	1	0	wtrsv	UTU	256	200	162642.9	1079274.0
par-omp1	1	0	wtrsv	UTU	512	77	615307.0	3946107.1
par-omp1	1	0	wtrsv	UCN	128	200	50066.6	370230.4
par-omp1	1	0	wtrsv	UCN	256	200	177086.3	1252398.1
par-omp1	1	0	wtrsv	UCN	512	68	642544.5	4412460.2
par-omp1	1	0	wtrsv	UCU	128	200	44726.8	336805.6
par-omp1	1	0	wtrsv	UCU	256	200	165441.4	1171381.6
par-omp1	1	0	wtrsv	UCU	512	72	634717.7	4193557.8
par-omp1	1	0	wtrsv	LNN	128	200	48487.9	355940.7
par-omp1	1	0	wtrsv	LNN	256	200	178686.4	1160380.3
par-omp1	1	0	wtrsv	LNN	512	73	689574.2	4138424.8
par-omp1	1	0	wtrsv	LNU	128	200	41419.3	318322.6
par-omp1	1	0	wtrsv	LNU	256	200	163391.4	1112552.1
par-omp1	1	0	wtrsv	LNU	512	76	653081.5	3984775.3
par-omp1	1	0	wtrsv	LTN	128	200	47685.7	379621.6
par-omp1	1	0	wtrsv	LTN	256	200	168436.6	1148942.7
par-omp1	1	0	wtrsv	LTN	512	71	627710.1	4280045.5
par-omp1	1	0	wtrsv	LTU	128	200	43455.8	328306.7
par-omp1	1	0	wtrsv	LTU	256	200	157941.3	1092676.2
par-omp1	1	0	wtrsv	LTU	512	76	616191.6	3982594.4
par-omp1	1	0	wtrsv	LCN	128	200	49442.4	383183.7
par-omp1	1	0	wtrsv	LCN	256	200	170689.9	1226809.1
par-omp1	1	0	wtrsv	LCN	512	68	647229.4	4455024.4
par-omp1	1	0	wtrsv	LCU	128	200	44227.9	343601.5
par-omp1	1	0	wtrsv	LCU	256	200	160466.9	1139153.6
par-omp1	1	0	wtrsv	LCU	512	71	632206.3	4282878.3
par-omp4	4	0-3	wtrsv	UNN	128	200	51663.4	347676.1
par-omp4	4	0-3	wtrsv	UNN	256	200	153083.8	1208186.7
par-omp4	4	0-3	wtrsv	UNN	512	70	410722.4	4310928.5
par-omp4	4	0-3	wtrsv	UNU	128	200	43823.0	305492.2
par-omp4	4	0-3	wtrsv	UNU	256	200	135566.4	1058900.7
par-omp4	4	0-3	wtrsv	UNU	512	77	393871.5	3945383.3
par-omp4	4	0-3	wtrsv	UTN	128	200	48071.8	353540.3
par-omp4	4	0-3	wtrsv	UTN	256	200	143827.6	1187725.5
par-omp4	4	0-3	wtrsv	UTN	512	73	405745.7	4164245.0
par-omp4	4	0-3	wtrsv	UTU	128	200	44493.5	326387.1
par-omp4	4	0-3	wtrsv	UTU	256	200	136035.2	1104791.1
par-omp4	4	0-3	wtrsv	UTU	512	76	402403.0	3986164.7
par-omp4	4	0-3	wtrsv	UCN	128	200	49884.3	374190.9
par-omp4	4	0-3	wtrsv	UCN	256	200	153645.0	1238884.5
par-omp4	4	0-3	wtrsv	UCN	512	69	436870.9	4374880.7
par-omp4	4	0-3	wtrsv	UCU	128	200	45009.9	342307.3
par-omp4	4	0-3	wtrsv	UCU	256	200	143378.8	1166121.6
par-omp4	4	0-3	wtrsv	UCU	512	72	405449.5	4182832.6
